"","V1","V2","V3","V4","V5","V6","V7"
"1",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.979381443298969,0.974226804123711
"2",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.968911917098446,0.974093264248705
"3",1,1,1,0.994818652849741,0.994818652849741,0.989637305699482,0.979274611398964
"4",0.994818652849741,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964
"5",0.994845360824742,0.989690721649485,0.984536082474227,0.989690721649485,0.984536082474227,0.984536082474227,0.974226804123711
"6",0.994845360824742,0.994845360824742,0.989690721649485,0.994845360824742,0.994845360824742,0.984536082474227,0.974226804123711
"7",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.979274611398964
"8",0.989690721649485,0.994845360824742,0.989690721649485,0.984536082474227,0.984536082474227,0.974226804123711,0.979381443298969
"9",0.989637305699482,0.984455958549223,0.989637305699482,0.984455958549223,0.984455958549223,0.979274611398964,0.979274611398964
"10",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.974226804123711
"11",0.994871794871795,0.98974358974359,0.994871794871795,0.984615384615385,0.98974358974359,0.979487179487179,0.979487179487179
"12",0.989637305699482,1,0.989637305699482,0.984455958549223,0.979274611398964,0.979274611398964,0.979274611398964
"13",0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.984455958549223,0.979274611398964,0.974093264248705
"14",0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964,0.979274611398964
"15",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964
"16",0.994818652849741,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964
"17",0.994871794871795,0.994871794871795,0.98974358974359,0.98974358974359,0.979487179487179,0.974358974358974,0.974358974358974
"18",0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.984455958549223,0.989637305699482,0.979274611398964
"19",0.994845360824742,0.994845360824742,0.989690721649485,0.994845360824742,0.984536082474227,0.984536082474227,0.974226804123711
"20",0.989637305699482,0.994818652849741,0.984455958549223,0.989637305699482,0.984455958549223,0.979274611398964,0.979274611398964
"21",0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.979274611398964,0.974093264248705,0.979274611398964
"22",0.994818652849741,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.984455958549223,0.974093264248705
"23",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705
"24",0.984455958549223,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705,0.974093264248705
"25",0.994845360824742,0.994845360824742,0.989690721649485,0.994845360824742,0.989690721649485,0.984536082474227,0.979381443298969
"26",0.994845360824742,0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.974226804123711,0.979381443298969
"27",0.994871794871795,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.984615384615385,0.974358974358974
"28",1,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223
"29",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485
"30",0.989637305699482,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.974093264248705,0.979274611398964
"31",0.994818652849741,0.994818652849741,0.984455958549223,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705
"32",0.98974358974359,0.98974358974359,0.984615384615385,0.98974358974359,0.984615384615385,0.979487179487179,0.979487179487179
"33",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969
"34",0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.974093264248705,0.968911917098446,0.974093264248705
"35",0.994818652849741,0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.968911917098446,0.968911917098446
"36",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.974093264248705
"37",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.974226804123711
"38",0.989690721649485,0.989690721649485,0.984536082474227,0.989690721649485,0.984536082474227,0.979381443298969,0.979381443298969
"39",0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964
"40",1,0.994818652849741,0.994818652849741,0.994818652849741,0.984455958549223,0.984455958549223,0.979274611398964
"41",0.994818652849741,0.989637305699482,0.984455958549223,0.989637305699482,0.984455958549223,0.984455958549223,0.974093264248705
"42",0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.984536082474227,0.979381443298969
"43",0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705
"44",0.994818652849741,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.979274611398964,0.968911917098446
"45",0.989690721649485,0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.974226804123711
"46",0.994845360824742,0.989690721649485,0.984536082474227,0.989690721649485,0.989690721649485,0.984536082474227,0.974226804123711
"47",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969
"48",0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223
"49",0.994818652849741,0.989637305699482,0.984455958549223,0.984455958549223,0.979274611398964,0.974093264248705,0.979274611398964
"50",0.984536082474227,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969,0.974226804123711,0.974226804123711
"51",0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.979274611398964,0.979274611398964,0.979274611398964
"52",0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.979381443298969,0.974226804123711
"53",0.994871794871795,0.98974358974359,0.98974358974359,0.98974358974359,0.98974358974359,0.979487179487179,0.974358974358974
"54",0.984455958549223,0.994818652849741,0.984455958549223,0.984455958549223,0.979274611398964,0.974093264248705,0.974093264248705
"55",0.994845360824742,0.989690721649485,0.984536082474227,0.989690721649485,0.984536082474227,0.984536082474227,0.974226804123711
"56",0.994845360824742,0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969
"57",0.994818652849741,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.984455958549223,0.974093264248705
"58",0.989637305699482,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.974093264248705,0.974093264248705
"59",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964,0.979274611398964
"60",1,1,1,0.994818652849741,0.989637305699482,0.984455958549223,0.984455958549223
"61",0.989690721649485,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969,0.979381443298969
"62",0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705,0.974093264248705
"63",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.974093264248705
"64",1,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.984536082474227,0.984536082474227
"65",0.994845360824742,0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.979381443298969,0.969072164948454
"66",0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.979274611398964,0.974093264248705
"67",0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.979274611398964,0.979274611398964
"68",0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.979381443298969
"69",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969,0.974226804123711
"70",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964
"71",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.974226804123711
"72",0.994845360824742,0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.979381443298969,0.969072164948454
"73",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.974093264248705
"74",0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.984455958549223,0.984455958549223,0.979274611398964
"75",0.984455958549223,0.994818652849741,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705,0.974093264248705
"76",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964,0.974093264248705
"77",0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.979274611398964,0.979274611398964
"78",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.974226804123711,0.979381443298969
"79",0.994845360824742,0.994845360824742,0.989690721649485,0.994845360824742,0.994845360824742,0.979381443298969,0.969072164948454
"80",0.994845360824742,0.994845360824742,0.989690721649485,0.994845360824742,0.984536082474227,0.979381443298969,0.979381443298969
"81",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705
"82",0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227
"83",0.994845360824742,0.989690721649485,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.974226804123711
"84",0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.974226804123711,0.974226804123711
"85",1,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.974093264248705
"86",0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.979381443298969,0.979381443298969,0.979381443298969
"87",0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.974226804123711
"88",0.994818652849741,0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.979274611398964,0.979274611398964
"89",0.994818652849741,0.989637305699482,0.984455958549223,0.989637305699482,0.989637305699482,0.974093264248705,0.979274611398964
"90",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964,0.979274611398964
"91",0.994845360824742,0.994845360824742,0.989690721649485,0.994845360824742,0.989690721649485,0.984536082474227,0.974226804123711
"92",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.974093264248705
"93",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.974226804123711,0.974226804123711
"94",0.989637305699482,0.984455958549223,0.984455958549223,0.979274611398964,0.979274611398964,0.974093264248705,0.979274611398964
"95",0.989637305699482,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.974093264248705
"96",0.994845360824742,0.989690721649485,0.984536082474227,0.989690721649485,0.989690721649485,0.984536082474227,0.969072164948454
"97",0.994818652849741,0.994818652849741,0.984455958549223,0.989637305699482,0.979274611398964,0.974093264248705,0.979274611398964
"98",1,0.994818652849741,0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.984455958549223
"99",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969,0.979381443298969
"100",0.994845360824742,0.989690721649485,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227
"101",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.974093264248705,0.974093264248705
"102",0.984536082474227,0.989690721649485,0.979381443298969,0.989690721649485,0.979381443298969,0.974226804123711,0.974226804123711
"103",1,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.984536082474227,0.979381443298969
"104",0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223
"105",0.989637305699482,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.974093264248705
"106",0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.974226804123711,0.974226804123711
"107",0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.974093264248705,0.979274611398964
"108",0.989637305699482,0.984455958549223,0.989637305699482,0.984455958549223,0.984455958549223,0.979274611398964,0.979274611398964
"109",0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.984536082474227,0.979381443298969
"110",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.974226804123711
"111",0.994818652849741,0.989637305699482,0.979274611398964,0.989637305699482,0.984455958549223,0.979274611398964,0.974093264248705
"112",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705
"113",0.994845360824742,0.989690721649485,0.994845360824742,0.989690721649485,0.989690721649485,0.979381443298969,0.974226804123711
"114",1,0.994845360824742,1,0.994845360824742,0.989690721649485,0.984536082474227,0.979381443298969
"115",0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.984455958549223,0.974093264248705,0.974093264248705
"116",0.989637305699482,0.989637305699482,0.979274611398964,0.989637305699482,0.984455958549223,0.974093264248705,0.979274611398964
"117",0.984455958549223,0.989637305699482,0.984455958549223,0.984455958549223,0.979274611398964,0.963730569948187,0.974093264248705
"118",0.994871794871795,0.994871794871795,0.994871794871795,0.994871794871795,0.994871794871795,0.98974358974359,0.979487179487179
"119",0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.963917525773196,0.969072164948454
"120",0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964,0.979274611398964,0.979274611398964
"121",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969,0.974226804123711
"122",0.979274611398964,0.994818652849741,0.984455958549223,0.989637305699482,0.974093264248705,0.974093264248705,0.968911917098446
"123",1,0.994818652849741,0.989637305699482,0.994818652849741,0.994818652849741,0.979274611398964,0.984455958549223
"124",0.994845360824742,0.994845360824742,0.989690721649485,0.994845360824742,0.994845360824742,0.979381443298969,0.984536082474227
"125",0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.984455958549223
"126",0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.979381443298969,0.979381443298969,0.974226804123711
"127",0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.984455958549223,0.989637305699482,0.979274611398964
"128",0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.974093264248705,0.968911917098446
"129",0.98974358974359,0.98974358974359,0.994871794871795,0.98974358974359,0.984615384615385,0.984615384615385,0.979487179487179
"130",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.974093264248705
"131",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964,0.979274611398964
"132",0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.984536082474227,0.974226804123711
"133",0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223,0.974093264248705,0.979274611398964
"134",0.984455958549223,0.989637305699482,0.984455958549223,0.989637305699482,0.979274611398964,0.974093264248705,0.974093264248705
"135",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227
"136",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.979381443298969,0.974226804123711
"137",0.994818652849741,0.994818652849741,0.989637305699482,0.984455958549223,0.979274611398964,0.968911917098446,0.974093264248705
"138",1,1,0.994845360824742,0.994845360824742,0.994845360824742,0.979381443298969,0.979381443298969
"139",0.989690721649485,0.989690721649485,0.984536082474227,0.989690721649485,0.984536082474227,0.979381443298969,0.979381443298969
"140",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.974093264248705
"141",0.994818652849741,0.994818652849741,0.989637305699482,0.994818652849741,0.994818652849741,0.979274611398964,0.968911917098446
"142",0.984536082474227,0.994845360824742,0.989690721649485,0.984536082474227,0.984536082474227,0.979381443298969,0.979381443298969
"143",0.994871794871795,0.994871794871795,0.98974358974359,0.98974358974359,0.98974358974359,0.984615384615385,0.974358974358974
"144",0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227,0.974226804123711
"145",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705
"146",0.994845360824742,0.989690721649485,0.984536082474227,0.989690721649485,0.984536082474227,0.979381443298969,0.974226804123711
"147",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964,0.979274611398964
"148",1,0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.979274611398964,0.984455958549223
"149",0.989637305699482,0.984455958549223,0.989637305699482,0.984455958549223,0.979274611398964,0.979274611398964,0.979274611398964
"150",0.984455958549223,0.989637305699482,0.984455958549223,0.989637305699482,0.979274611398964,0.979274611398964,0.974093264248705
"151",0.989690721649485,0.994845360824742,0.989690721649485,0.994845360824742,0.984536082474227,0.979381443298969,0.979381443298969
"152",0.994818652849741,0.989637305699482,0.984455958549223,0.989637305699482,0.979274611398964,0.984455958549223,0.974093264248705
"153",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705
"154",0.994871794871795,0.994871794871795,0.98974358974359,0.984615384615385,0.979487179487179,0.974358974358974,0.974358974358974
"155",0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.984455958549223,0.979274611398964
"156",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964,0.974093264248705
"157",0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705
"158",0.984536082474227,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969,0.979381443298969
"159",0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.984455958549223,0.979274611398964
"160",0.994845360824742,0.994845360824742,0.989690721649485,0.994845360824742,0.994845360824742,0.979381443298969,0.969072164948454
"161",0.994845360824742,0.994845360824742,0.989690721649485,0.994845360824742,0.989690721649485,0.979381443298969,0.974226804123711
"162",0.994845360824742,0.989690721649485,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227
"163",0.989690721649485,0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969
"164",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969,0.974226804123711
"165",0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.984536082474227,0.979381443298969
"166",0.989637305699482,0.989637305699482,0.984455958549223,0.989637305699482,0.979274611398964,0.968911917098446,0.974093264248705
"167",0.994818652849741,0.989637305699482,0.984455958549223,0.989637305699482,0.984455958549223,0.979274611398964,0.968911917098446
"168",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.979274611398964,0.974093264248705,0.974093264248705
"169",1,0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.984455958549223,0.984455958549223
"170",0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223
"171",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.974226804123711
"172",0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.979274611398964,0.984455958549223
"173",0.994845360824742,0.989690721649485,0.984536082474227,0.989690721649485,0.984536082474227,0.974226804123711,0.974226804123711
"174",0.989690721649485,0.984536082474227,0.989690721649485,0.984536082474227,0.984536082474227,0.969072164948454,0.974226804123711
"175",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964,0.979274611398964
"176",1,0.994845360824742,0.994845360824742,0.994845360824742,0.994845360824742,0.979381443298969,0.974226804123711
"177",0.994818652849741,0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.979274611398964,0.979274611398964
"178",0.994845360824742,0.989690721649485,0.984536082474227,0.989690721649485,0.984536082474227,0.984536082474227,0.974226804123711
"179",0.994818652849741,0.989637305699482,0.984455958549223,0.989637305699482,0.984455958549223,0.979274611398964,0.974093264248705
"180",0.989637305699482,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223
"181",0.989690721649485,0.994845360824742,0.989690721649485,0.994845360824742,0.984536082474227,0.979381443298969,0.979381443298969
"182",0.994845360824742,0.989690721649485,0.984536082474227,0.989690721649485,0.984536082474227,0.979381443298969,0.979381443298969
"183",0.989690721649485,0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.984536082474227,0.984536082474227
"184",0.989637305699482,0.989637305699482,0.979274611398964,0.984455958549223,0.984455958549223,0.979274611398964,0.979274611398964
"185",0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.979274611398964,0.979274611398964
"186",0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.979381443298969,0.969072164948454,0.969072164948454
"187",0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.984455958549223,0.984455958549223,0.974093264248705
"188",0.989637305699482,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.979274611398964,0.979274611398964
"189",0.994818652849741,0.994818652849741,0.989637305699482,0.994818652849741,0.989637305699482,0.979274611398964,0.984455958549223
"190",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227,0.979381443298969
"191",0.989637305699482,0.994818652849741,0.989637305699482,0.989637305699482,0.984455958549223,0.974093264248705,0.968911917098446
"192",0.994818652849741,0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.979274611398964,0.979274611398964
"193",0.994845360824742,0.994845360824742,0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.984536082474227
"194",0.979274611398964,0.989637305699482,0.984455958549223,0.984455958549223,0.979274611398964,0.968911917098446,0.968911917098446
"195",0.989690721649485,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.974226804123711,0.979381443298969
"196",0.994871794871795,0.98974358974359,0.984615384615385,0.98974358974359,0.984615384615385,0.984615384615385,0.974358974358974
"197",0.994845360824742,0.989690721649485,0.989690721649485,0.989690721649485,0.989690721649485,0.979381443298969,0.979381443298969
"198",0.989637305699482,0.989637305699482,0.994818652849741,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223
"199",0.994818652849741,0.989637305699482,0.989637305699482,0.989637305699482,0.984455958549223,0.984455958549223,0.984455958549223
"200",1,1,0.994818652849741,1,0.994818652849741,0.989637305699482,0.979274611398964
